PROYECTO_ID,CONVOCATORIA_ID,ANO_CONVOCATORIA,DESC_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_REGISTRO,FECHA_APROBACION,ENTIDAD_EJECUTA,TIPO_FINANCIACION,DESC_FINANCIACION,COD_PROG_CTI,NME_PROG_CTI,COD_AREA_TEMATICA,AREA_TEMATICA,COD_AREA_CIENCIA,NME_AREA_CIENCIA,ESTADO_PROYECTO,COD_DANE_CIUDAD_ENTIDAD,NME_CIUDAD_ENTIDAD,COD_DANE_DEPTO_ENTIDAD,NME_DEPTO_ENTIDAD,COD_DANE_CIUDAD_PRY,NME_CIUDAD_PRY,COD_DANE_DEPTO_PRY,NME_DEPTO_PRY,TPO_PROYECTO,NME_TIPO_PROYECTO,MONTO_FINANCIADO_AP,MONTO_CONTRAPARTIDA_AP,MONTO_TOTAL_AP
47595,11246,2013,626-2013  BANCO DE PROYECTOS ELEGIBLES EN DEPORTE RECREACION Y ACTIVIDAD FISICA,111562638771,Educacion diferencial un fundamento para las politicas publicas en Deporte Recreacion y Actividad  Fisica,2013-09-30,2014-10-31,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCGP,RECUPERACION CONTINGENTE GESTION PUBLICA,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,10715,Politica publica para el deporte la recreacion la actividad fisica y el aprovechamiento del tiempo libre a nivel nacional regional y local con enfoque de derechos y diversidad con perspectiva de,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,5,ANTIOQUIA,P,Proyecto,149999724,192117295,342117019
47715,11249,2013,632-2013 CONVOCATORIA PARA EL SECTOR SEGURIDAD Y DEFENSA,312863238890,Desarrollo de un sistema de electroestimulacion para pacientes con fractura de huesos largos del miembro inferior con fijacion externa con y sin traccion osea,2013-10-21,2013-11-19,HOSPITAL MILITAR CENTRAL,RC,RECUPERACION CONTINGENTE,156,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SEGURIDAD Y DEFENSA,10732,Salud Operacional,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,81227254,81227413,162454667
48969,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,110665840312,ESTUDIO DE FERROFLUIDOS BASADOS EN NANOPARTICULAS MAGNETICAS DE (Co1-xZnxFe2O4) Y (Ni1-xZnxFe2O4) PARA SU APLICACION COMO CRISTALES FOTONICOS,2014-06-18,2014-11-24,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10764,INVESTIGACION BASICA ORIENTADA,X,No disponible,POR ELABORAR CONTRATO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,200000000,489423696,689423696
47763,11253,2013,637 - 2013 BANCO DE ELEGIBLES DE PROYECTOS DE GUIAS DE PRACTICA CLINICA - GPC,500763738942,GUIA DE PRACTICA CLINICA EN PREVENCION DETECCION TEMPRANA DIAGNOSTICO Y TRATAMIENTO DE AMBLIOPIA Y DEFECTOS REFRACTIVOS EN MENORES DE 18 ANOS 1. GPC AMBLIOPIA.2. GPC DEFECTOS REFRACTIVOS Miopia hipermetropia y astigmatismo.,2013-10-31,2013-12-16,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD - FUCS,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10759,GPC en prevencion deteccion temprana diagnostico y tratamiento de defectos refractivos en  menores de 18 anos.,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,470124714,0,470124714
47762,11253,2013,637 - 2013 BANCO DE ELEGIBLES DE PROYECTOS DE GUIAS DE PRACTICA CLINICA - GPC,210163738941,Guia de practica clinica para la prevencion diagnostico y tratamiento inicial del cancer de estomago en Colombia,2013-10-31,2013-12-16,INSTITUTO NACIONAL DE CANCEROLOGIA - I.N.C.,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10740,GPC para la prevencion diagnostico tratamiento inicial del cancer de estomago.,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,350000000,0,350000000
47588,11246,2013,626-2013  BANCO DE PROYECTOS ELEGIBLES EN DEPORTE RECREACION Y ACTIVIDAD FISICA,500762638764,EVALUACION DEL IMPACTO DEL ENTRENAMIENTO DE NEUROFEEDBACK Y DEL APRENDIZAJE DE ESTRATEGIAS DE REGULACION DE LA ANSIEDAD EN EL RENDIMIENTO DE DEPORTISTAS DE PERFECCIONAMIENTO EN TIRO CON ARCO,2013-09-28,2013-10-31,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD - FUCS,RCGP,RECUPERACION CONTINGENTE GESTION PUBLICA,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,10719,Metodologia para el desarrollo de cualidades fisicas tecnicas tacticas de los deportistas de alto rendimiento en Colombia.,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,56828643,28186847,85015490
47327,11239,2013,622-INVESTIGACION APLICADA E INNOVACION PARA EL DESARROLLO DE SISTEMAS INTELIGENTES DE TRANSPORTE,111562238504,SMARt Sistema de Monitoreo Administracion y Recaudo Inteligente para Medellin y su area Metropolitana,2013-08-01,2013-10-15,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCI,RECUPERACION CONTINGENTE INNOVACION,137,DESARROLLO TECNOLOGICO E INNOVACION,10712,ANALISIS DISENO Y DESARROLLO DE SISTEMAS DE INFORMACION EN TIEMPO REAL DEL RECAUDO Y GESTION DE FLOTA,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,344962000,280493522,625455522
47173,11235,2013,616 - 2013 PROYECTOS DE IDi EN PLANEAMIENTO ENERGETICO COLCIENCIAS-UPME,111661638348,DESARROLLO E IMPLEMENTACION DE UN PROGRAMA INTEGRAL DE EVALUACION Y APROVECHAMIENTO DEL RECURSO EOLICO Y SOLAR EN LA REGION CARIBE COLOMBIANA CON ENFASIS EN LA GUAJIRA.,2013-06-25,2013-08-09,UNIVERSIDAD DEL ATLANTICO,RC,RECUPERACION CONTINGENTE,19,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,10704,EVALUACION RECURSOS SOLAR Y EOLICO,X,No disponible,CODIFICADO,8001,BARRANQUILLA,8,ATLANTICO,44001,RIOHACHA,44,LA GUAJIRA,P,Proyecto,494981120,203449600,698430720
47212,11236,2013,620 - 2013 IDi EN ENERGIAS SUSTENTABLES BIOCOMBUSTIBLES AVANZADOS Y BIOINSUMOS AGRICOLAS,110162038387,Produccion de etanol de segunda generacion  a partir de hidrolizado de bagazo de cana por levaduras y bacterias nativas,2013-07-11,2013-08-12,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,CFASOC,COFINANCIACION ASOCIATIVA,7,PROGRAMA NACIONAL DE BIOTECNOLOGIA,10705,BIOCOMBUSTIBLES AVANZADOS,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,200000000,350000000,550000000
47273,11195,2012,562 - 2012 BANCO DE PROGRAMAS Y PROYECTOS IDI - MODALIDAD COFINANCIACION,111556238448,Efecto de la microencapsulacion de compuestos sobre su actividad biologica en la broca del cafe Version Julio 2013,2013-07-19,2014-01-07,UNIVERSIDAD DE ANTIOQUIA - UDEA,CF,COFINANCIACION,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,66,MEJORAMIENTO SUSTANCIAL DE PROCESOS Y DE PRODUCTOS,X,No disponible,POR ELABORAR CONTRATO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,304109850,1018635980,1322745830
47557,11249,2013,632-2013 CONVOCATORIA PARA EL SECTOR SEGURIDAD Y DEFENSA,536763238732,REDISENO SIMULADOR DE TIRO CON ARMAS DE FUEGO PARA ENTRENAMIENTO E INSTRUCCION EN AMBIENTES Y SITUACIONES POLICIALES REALES.,2013-10-18,2013-11-19,POLICIA NACIONAL-DIRECCION NACIONAL DE ESCUELAS,RC,RECUPERACION CONTINGENTE,156,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SEGURIDAD Y DEFENSA,10733,Electronica y Tecnologias de la Informacion,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,200000000,217786667,417786667
47582,11249,2013,632-2013 CONVOCATORIA PARA EL SECTOR SEGURIDAD Y DEFENSA,224363238758,Desarrollo de un enlace de datos tacticos-DATALINK. Fase III compatibilidad con Link Y,2013-09-27,2013-11-19,CORPORACION DE CIENCIA Y TECNOLOGIA PARA EL DESARROLLO DE LA INDUSTRIA NAVAL MARITIMA Y FLUVIAL- COTECMAR,RC,RECUPERACION CONTINGENTE,156,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SEGURIDAD Y DEFENSA,10733,Electronica y Tecnologias de la Informacion,X,No disponible,CODIFICADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,105225044,159685096,264910140
47583,11246,2013,626-2013  BANCO DE PROYECTOS ELEGIBLES EN DEPORTE RECREACION Y ACTIVIDAD FISICA,143262638759,Desarrollo de una plataforma tecnologica para la publicacion de objetos de aprendizaje personalizados aplicados al uso adecuado de los gimnasios al aire libre en dispositivos moviles,2013-09-27,2013-10-31,INSTITUCION UNIVERSITARIA SALAZAR Y HERRERA,RCGP,RECUPERACION CONTINGENTE GESTION PUBLICA,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,10718,Los programas y contextos de recreacion como espacios de transformacion y formacion de sujetos politicos.,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,110427648,95796088,206223736
49891,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,111665843478,SINTESIS Y CARACTERIZACION DE COMPLEJOS RUTENIO-DERIVADOS INDOLO(INDENO)-QUINOLINICOS. ESTUDIO DE SU ACTIVIDAD ANTIMALARICA.,2014-06-19,2014-11-24,UNIVERSIDAD DEL ATLANTICO,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10763,INVESTIGACION FUNDAMENTAL,X,No disponible,CODIFICADO,8001,BARRANQUILLA,8,ATLANTICO,8001,BARRANQUILLA,8,ATLANTICO,P,Proyecto,186265000,98803000,285068000
47517,11195,2012,562 - 2012 BANCO DE PROGRAMAS Y PROYECTOS IDI - MODALIDAD COFINANCIACION,520156238697,Diseno de una formulacion farmaceutica de Betametildigoxina para el tratamiento de la insuficiencia cardiaca congestiva como una alternativa accesible en terminos de calidad y precio para la poblacion afectada por esta patologia de alta incidencia. Version 31-08-2013,2013-09-06,2013-12-30,CENTRO DE LA CIENCIA Y LA INVESTIGACION FARMACEUTICA - CECIF,CF,COFINANCIACION,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,65,DISENO Y DESARROLLO DE NUEVOS PRODUCTOS,X,No disponible,POR ELABORAR CONTRATO,5360,ITAGUI,5,ANTIOQUIA,5360,ITAGUI,5,ANTIOQUIA,P,Programa,188680000,283020626,471700626
47418,11240,2013,621 -2013 BANCO DE PROPUESTAS ELEGIBLES PARA LA CREACION O FORTALECIMIENTO DE OTRI,113062138595,Creacion de una Oficina de Transferencia de Resultados de Investigacion (OTRI) para la Ciudad de Bogota como alianza entre la Universidad Distrital Francisco Jose de Caldas y la Secretaria Distrital de Desarrollo Economico,2013-08-30,2013-10-01,UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,RC,RECUPERACION CONTINGENTE,137,DESARROLLO TECNOLOGICO E INNOVACION,X,No disponible,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,570257520,523132000,1093389520
47727,11249,2013,632-2013 CONVOCATORIA PARA EL SECTOR SEGURIDAD Y DEFENSA,14163238902,PROTOTIPO INTEGRADO DEL SISTEMA DE  PESO Y BALANCE PARA LA  AERONAVE C-130 HERCULES,2013-10-21,2013-11-19,FUERZA AEREA COLOMBIANA,RC,RECUPERACION CONTINGENTE,156,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SEGURIDAD Y DEFENSA,10730,Aeroespacial y Simulacion,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,164000000,212000000,376000000
47728,11249,2013,632-2013 CONVOCATORIA PARA EL SECTOR SEGURIDAD Y DEFENSA,536463238903,SISTEMA DE COMUNICACIONES Y VIGILANCIA MEDIANTE EL EMPLEO DE AEROSTATOS CAUTIVOS,2013-10-21,2013-12-29,EJERCITO NACIONAL - DIRECCION DE CIENCIA Y TECNOLOGIA,RC,RECUPERACION CONTINGENTE,156,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SEGURIDAD Y DEFENSA,10733,Electronica y Tecnologias de la Informacion,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,200000000,437100000,637100000
47556,11249,2013,632-2013 CONVOCATORIA PARA EL SECTOR SEGURIDAD Y DEFENSA,536763238731,REDISENO Y OPTIMIZACION DE UN SISTEMA ELECTROMECANICO PARA EXTRAER TOTALMENTE DEL SUELO LA PLANTA DE COCA (ERYTHROXYLUM COCA).,2013-10-18,2013-11-19,POLICIA NACIONAL-DIRECCION NACIONAL DE ESCUELAS,RC,RECUPERACION CONTINGENTE,156,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SEGURIDAD Y DEFENSA,10733,Electronica y Tecnologias de la Informacion,2,2 INGENIERIA Y TECNOLOGIA,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,200000000,217786667,417786667
47581,11246,2013,626-2013  BANCO DE PROYECTOS ELEGIBLES EN DEPORTE RECREACION Y ACTIVIDAD FISICA,111562638757,The role of skeletal muscle in the pathophysiology of the metabolic syndrome towards a paradigm change,2013-09-27,2013-10-31,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCGP,RECUPERACION CONTINGENTE GESTION PUBLICA,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,10715,Politica publica para el deporte la recreacion la actividad fisica y el aprovechamiento del tiempo libre a nivel nacional regional y local con enfoque de derechos y diversidad con perspectiva de,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,123540417,63929250,187469667
47585,11246,2013,626-2013  BANCO DE PROYECTOS ELEGIBLES EN DEPORTE RECREACION Y ACTIVIDAD FISICA,111562638761,Respuesta hemodinamica y composicion muscular en deportistas potentes y resistentes asociacion entre estudios fisiologicos y pruebas de campo,2013-09-27,2013-10-31,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCGP,RECUPERACION CONTINGENTE GESTION PUBLICA,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,10719,Metodologia para el desarrollo de cualidades fisicas tecnicas tacticas de los deportistas de alto rendimiento en Colombia.,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,59204250,47376668,106580918
49021,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,656665740484,PROYECTO DE INNOVACION TECNOLOGICA Y EVALUACION DE LA EFICACIA Y SEGURIDAD DE UN SISTEMA DE INVENCION PROPIA PARA LA ASPIRACION SUPRAGLOTICA CONTINUA EN PACIENTES INTUBADOS Y VENTILADOS MECANICAMENTE EL DISPOSITIVO SUPRATUBE.,2014-06-10,2014-09-11,FUNDACION CARDIOVASCULAR DE COLOMBIA - FCV,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68276,FLORIDABLANCA,68,SANTANDER,P,Proyecto,238749635,564233650,802983285
49052,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565740581,DETERMINACION DE BIOMARCADORES LIPIDICOS IMPLICADOS EN TRASTORNO EMOCIONAL Y DEMENCIA VASCULAR POST-INFARTO CEREBRAL Y ESTUDIO DE PREVENCION POR TERAPIA CON PRODUCTO NATURAL,2014-06-11,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,250000000,466771263,716771263
49054,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565740585,ESTUDIO DE LA CORRELACION ENTRE CEPAS CIRCULANTES DE Mycobacterium tuberculosis RD174 y RD174- CON LA SEVERIDAD DE LA ENFERMEDAD Y RESPUESTA INMUNOLOGICA AL TRATAMIENTO,2014-06-12,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,249982288,361476076,611458364
49055,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565740590,Estudio de los efectos de los polifenoles y canabinoides nanotransportados como aplicacion terapeutica en un modelo de estres oxidativo in vitro e in vivo de la enfermedad de Alzheimer  Parkinson.,2014-06-11,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,249826500,481209133,731035633
49075,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565740656,MODULACION DE LOS PROCESOS DESENCADENTANTES DE LA RESISTENCIA A LA INSULINA EN TEJIDO ADIPOSO POR TRITERPENOS HIPOGLUCEMIANTES OBTENIDOS DE EUCALYPTUS TERATICORNIS (Eu).Busqueda de farmacos para el tratamiento de complicaciones asociadas a la obesidad.,2014-06-11,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,202240500,235250000,437490500
49051,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565740575,Papel de las subpoblaciones de monocitos en la induccion de dano endotelial en Lupus Eritematoso Sistemico y Artritis Reumatoide Respuesta a microparticulas y sus complejos inmunes,2014-06-11,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,249996450,183701689,433698139
49050,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,210465740573,Estudio neuroanatomico de las dinamicas de infeccion celular en medula espinal y corteza cerebral en ratones inoculados con el virus de la rabia,2014-06-11,2014-09-11,INSTITUTO NACIONAL DE SALUD - I.N.S.,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,132561000,227500000,360061000
49116,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565740786,Estudio de iPSCs como modelo de la Enfermedad de Alzheimer Familiar  Implicaciones terapeuticas,2014-06-11,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,249939950,304236896,554176846
49118,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,130865740792,Seguimiento de la actividad clinica reumatica en individuos con riesgo de  desarrollar Artritis  Reumatoide y  de pacientes en estados tempranos de la enfermedad asociados a indicadores  periodontales.,2014-06-11,2014-09-11,UNIVERSIDAD EL BOSQUE - UNBOSQUE,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,249914091,362041115,611955206
49119,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,211765740796,Chemical library of Pentacyclic triterpens from Colombian Cecropia telenitida inhibitors of 11-?-HSD1 as a key enzyme in diabetes type 2,2014-06-11,2014-09-11,UNIVERSIDAD ICESI,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,249497930,180917700,430415630
49060,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,112765740609,Desarrollo de un sistema preliminar de vigilancia y herramientas de monitoreo para Rickettsias en el Departamento de Caldas Colombia,2014-06-12,2014-09-11,UNIVERSIDAD DE CALDAS - UNICALDAS,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,17001,MANIZALES,17,CALDAS,17001,MANIZALES,17,CALDAS,P,Proyecto,238188523,346080901,584269424
49126,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,656665740824,Patobiologia de la interfase materno-fetal en la infeccion chagasica congenita,2014-06-12,2014-09-11,FUNDACION CARDIOVASCULAR DE COLOMBIA - FCV,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10818,SALUD MATERNA Y PERINATAL,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68276,FLORIDABLANCA,68,SANTANDER,P,Proyecto,243907651,354809913,598717564
49127,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,110265740828,Estudio Proteomico de Staphylococcus aureus resistente a meticilina (MRSA) y Escherichia coli O157H7 frente a la accion de Peptidos Sinteticos Antimicrobianos,2014-06-12,2014-09-11,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,196924794,219050000,415974794
49170,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565740967,Evaluacion de la activacion del complemento en los trastornos hipertensivos de la gestacion en Colombia.,2014-06-12,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10818,SALUD MATERNA Y PERINATAL,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,226204754,107165515,333370269
49181,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565741009,Aspectos socioculturales ecologicos y geneticos de la infeccion por agentes del genero rickettsia en el Uraba antioqueno un estudio prospectivo,2014-06-12,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,5,ANTIOQUIA,P,Proyecto,248314897,274350000,522664897
